id_str,score,place_typefull_nametext,,,extended_tweet,re_tweet,,,
1.05783E+18,2,,,@sprintcare  my phone won’t dial out or incoming calls today,,,,,
1.05783E+18,1,,,@sprintcare you don't even know the extent of this outage. People from East cost to mid west have been posting abou… https://t.co/gAiSvUEsso,@sprintcare you don't even know the extent of this outage. People from East cost to mid west have been posting about issues. We all need proper resolution for this.,,,,
1.05783E+18,1,,,I will NEVER USE @sprint again! I have had NOTHING BUT PROBLEMS EVER SINCE I SWITCHED FROM @verizon hey guess what… https://t.co/OsBtenaOR9,"I will NEVER USE @sprint again! I have had NOTHING BUT PROBLEMS EVER SINCE I SWITCHED FROM @verizon hey guess what that \less than 1% difference\"" just happens to be everywhere I am! I always had good signal EVERYWHERE with Verizon. Sprint is garbage. Change my mind.""",,,,
1.05783E+18,1,,,@JordanTomase @sprint @verizon My couisn had this issue this evening as well. His has been resolved now.,,,,,
1.05783E+18,1,,,@sprint wanna send me that @US99Chicago code for Star &amp; Strings concert since no stores have it &amp; you all decided t… https://t.co/EbtOZKC9mr,@sprint wanna send me that @US99Chicago code for Star &amp; Strings concert since no stores have it &amp; you all decided to take a work break &amp; my family couldn’t see my boys’ first costume with a down network across all of the Midwest? Aye aye? #wecancalliteven #illeventhrowinsomecandy,,,,
1.05783E+18,1,,,@NukleaR92 @ttwiitch @32_Tyrone @m_erickson1279 @youo082501 @drspanky050 @dubspace_00 @Ollerena @sherifhanna… https://t.co/CC1Icwp6u7,@NukleaR92 @ttwiitch @32_Tyrone @m_erickson1279 @youo082501 @drspanky050 @dubspace_00 @Ollerena @sherifhanna @kepzilla @TMobile @verizon @FCC @sprint @BGR @Apple @Google @SamsungMobile @realDonaldTrump @AppleSupport Lucky - all carriers (except Sprint) perform very well at my house.  Here's #tmobile #speedtest https://t.co/FI0MX1lpbe,,,,
1.05783E+18,2,,,@TTV_AlaricW Hello there! Thank you for contacting us. We'd like to offer you our assistance. Follow us @sprintcare… https://t.co/EhiXpX8sIa,@TTV_AlaricW Hello there! Thank you for contacting us. We'd like to offer you our assistance. Follow us @sprintcare and send us a DM to further assist. - CB,,,,
1.05783E+18,2,,,@stephlemke @sprint WAIT WTF SAME,,,,,
1.05783E+18,1,,,@cheddar @FindTap @sprint why would you want a bottle of toilet water though?,,,,,
1.05783E+18,1,,,@wadesworld32 @sprint OMG US TOO,,,,,
1.05783E+18,1,,,@sprintcare I literally have no cellular service at all .....,,,,,
1.05783E+18,3,,,Pull it together @sprint,,,,,
1.05783E+18,1,,,@Pat31062 @sprintcare Thank you very much,,,,,
1.05783E+18,1,,,Mood after how T-Mobile did me the other night smh!!!!,,,,,
1.05783E+18,1,,,@MarlisseGuest @sprint Umm why would you expect them to notify customers? This is Sprint you are talking about,,,,,
1.05783E+18,1,,,RT @stephlemke: Happy Halloween to everyone except @sprint because I haven’t been able to make or receive phone calls for hours #Cool,,Happy Halloween to everyone except @sprint because I haven’t been able to make or receive phone calls for hours #Cool,,,
1.05783E+18,1,,,"@JohnLegere @TMobile @sprint Embarrassing merger, I hear @Sprint customers couldn’t even make it receive calls toda… https://t.co/VkV43PIK7z","@JohnLegere @TMobile @sprint Embarrassing merger, I hear @Sprint customers couldn’t even make it receive calls today. Never happens with #verizon !",,,,
1.05783E+18,1,,,RT @HansomeHoosier: Hey @sprint...I know that it's Halloween and all but I think that I deserve some money off my next bill for the trick o…,,Hey @sprint...I know that it's Halloween and all but I think that I deserve some money off my next bill for the tri… https://t.co/mkk9WkQ8E9,,,
1.05783E+18,1,,,Why ain't my phone working then?,,,,,
1.05783E+18,1,,,I STILL DONT HAVE SERVICE. I BETTER WAKE UP TO A CREDIT IN MY ACCOUNT. @sprint,,,,,
1.05783E+18,2,,,In haven't had service in my house in 2yrs..sprint keep saying they will fix it &amp; get a tower near me..nothing has… https://t.co/o1YiKRRJWh,In haven't had service in my house in 2yrs..sprint keep saying they will fix it &amp; get a tower near me..nothing has changed,,,,
1.05784E+18,1,,,I need credits from @sprint on all my phone lines! 🤬,,,,,
1.05784E+18,1,,,RT @_DREACAM: @sprint get y’all shit together ..... why I can’t do make any outgoing calls ...... bill ain’t due for two more weeks 😩😩,,@sprint get y’all shit together ..... why I can’t do make any outgoing calls ...... bill ain’t due for two more weeks 😩😩,,,
1.05784E+18,1,,,"I cant even open twitch or streamlabs anymore, so screw you @sprint ! I should of stuck with @verizon https://t.co/H6Q9eITCZs",,,,,
1.05784E+18,1,,,This is the kind of coverage I get at my house where @sprint said they have excellent coverage.  Why oh why did I e… https://t.co/KcwE1DwwED,This is the kind of coverage I get at my house where @sprint said they have excellent coverage.  Why oh why did I ever leave @verizon https://t.co/oYwUN9e200,,,,
1.05784E+18,3,,,"@MichelCombes @sprint Good to see revenue up trend, do spare few moments to look at declining service.",,,,,
1.05784E+18,1,,,@roberthackl @skossa01 @SprintComplete @sprint Ich mache mir darüber keine Sorgen!!!,,,,,
1.05784E+18,1,,,@sprintcare Sent kids out on Halloween in Chicago and couldn't reach them. Scary and frustrating.,,,,,
1.05784E+18,1,,,@BryanSkreens @sprintcare Maybe a free 8 hours... Why would you expect a month?,,,,,
1.05784E+18,3,,,@sprintcare Thank you,,,,,
1.05784E+18,3,,,@sprintcare Thank you,,,,,
1.05784E+18,1,,,So y’all giving us a discount for this bullshit y’all pulled today @sprintcare,,,,,
1.05784E+18,1,,,@NeeNeeSprint @Jennyholloway27 @MichelCombes @jimmills22 @tracySprint @LangerSprint @Sprint4Chi @sprint… https://t.co/L9Y3QM7niH,@NeeNeeSprint @Jennyholloway27 @MichelCombes @jimmills22 @tracySprint @LangerSprint @Sprint4Chi @sprint @Sprint4Midwest @Sprint4SW @marceloclaure Pooh,,,,
1.05784E+18,1,,,@NeeNeeSprint @Jennyholloway27 @MichelCombes @jimmills22 @tracySprint @LangerSprint @Sprint4Chi @sprint… https://t.co/U6f0JjpK6c,@NeeNeeSprint @Jennyholloway27 @MichelCombes @jimmills22 @tracySprint @LangerSprint @Sprint4Chi @sprint @Sprint4Midwest @Sprint4SW @marceloclaure Witch,,,,
1.05784E+18,1,,,@NeeNeeSprint @Jennyholloway27 @MichelCombes @jimmills22 @tracySprint @LangerSprint @Sprint4Chi @sprint… https://t.co/FvpX2GXy12,@NeeNeeSprint @Jennyholloway27 @MichelCombes @jimmills22 @tracySprint @LangerSprint @Sprint4Chi @sprint @Sprint4Midwest @Sprint4SW @marceloclaure #teampooh,,,,
1.05784E+18,1,,,@sprintcare @TTV_AlaricW Maybe don’t be trash? That’s how to offer assistance 🤣🤣,,,,,
1.05784E+18,1,,,Same... @sprint @sprintcare is HORRIBLE!!,,,,,
1.05784E+18,1,,,@NeeNeeSprint @Jennyholloway27 @MichelCombes @jimmills22 @tracySprint @Sprint4Chi @sprint @Sprint4Midwest… https://t.co/Bcqwb5nSU3,@NeeNeeSprint @Jennyholloway27 @MichelCombes @jimmills22 @tracySprint @Sprint4Chi @sprint @Sprint4Midwest @Sprint4SW @marceloclaure Pooh Bear all the way!,,,,
1.05784E+18,1,,,@sprintcare No I want this to be public because honestly I've had sprint for a year and it has been nothing but awf… https://t.co/qB3d61wJcm,@sprintcare No I want this to be public because honestly I've had sprint for a year and it has been nothing but awful. My signal is always spotty the download speed is trash and honestly I was with @verizon for 15 years with my family and the only reason I switched it because my wife...,,,,
1.05784E+18,3,,,RT @Dees_nonutz: @sprintcare so for this nation wide outage are you giving a nation wide credit??,,@sprintcare so for this nation wide outage are you giving a nation wide credit??,,,
1.05784E+18,2,,,@sprintcare And I both wanted to be on the same network and it saved us only $10. Totally NOT WORTH IT!,,,,,
1.05784E+18,1,,,RT @TaraBarlog: Anyone else have @sprint and not able to place or receive calls? @sprintcare #Sprint,,Anyone else have @sprint and not able to place or receive calls? @sprintcare #Sprint,,,
1.05784E+18,1,,,RT @TaraBarlog: Anyone else have @sprint and not able to place or receive calls? @sprintcare #Sprint,,Anyone else have @sprint and not able to place or receive calls? @sprintcare #Sprint,,,
1.05784E+18,1,,,@sprintcare I hope there is efficient compensation given to us. I haven't been able to check on my elderly parents… https://t.co/t2CD00TWpJ,@sprintcare I hope there is efficient compensation given to us. I haven't been able to check on my elderly parents as Imbsure others are out of contact with their love ones.,,,,
1.05784E+18,2,city,"Indianapolis, IN",Sprint wasn’t going lmao,,,,,
1.05784E+18,1,,,Do people actually care about fast cell data? 1gbps means that every 1s (more like 10-20s) you pay $10 ($10/GB). No… https://t.co/md44FvA9b1,"Do people actually care about fast cell data? 1gbps means that every 1s (more like 10-20s) you pay $10 ($10/GB). No one needs this speed

Phone carriers need to focus on coverage &amp; lowering the cost and edge cases of data usage (ex: slows down after 5gb).

https://t.co/ZmysrtlB2l",,,,
1.05784E+18,1,,,@Mego_myeggo @sprint Meeeee did it stop BFF !?,,,,,
1.05784E+18,1,,,@Mego_myeggo @sprint I couldn’t call my job to tell them I was running late lol,,,,,
1.05784E+18,1,,,"RT @deanrbrenner: Wow,  @sprint now has 21K outdoor small cells.  The rollout of 4G small cells,  using @Qualcomm_Tech &amp; @Qualcomm chips, i…",,"Wow,  @sprint now has 21K outdoor small cells.  The rollout of 4G small cells,  using @Qualcomm_Tech &amp; @Qualcomm ch… https://t.co/AL6AcFVudP",,,
1.05784E+18,1,,,@sprintcare I've been a loyal customer for 15 years. I feel like that shit just went up in smoke!,,,,,
1.05784E+18,1,,,"@sprint I already had someone call me Monday because of your bad service, now today we couldn't make and recieve ca… https://t.co/y03cW8Ied6","@sprint I already had someone call me Monday because of your bad service, now today we couldn't make and recieve calls. I smell an FCC complaint about this awful service.",,,,
1.05784E+18,3,,,@sprintcare Let’s discuss this credit on my account.,,,,,
1.05784E+18,2,,,@sprint Yo!! Have you fixed your issue in the Chicago area yet. I’m going to bed. You do realize a lot of people di… https://t.co/QQsM6fPNTe,@sprint Yo!! Have you fixed your issue in the Chicago area yet. I’m going to bed. You do realize a lot of people disconnected their land lines for this amazing cell service.,,,,
1.05784E+18,1,,,@ohsosylvie @sprint Some customers in the Midwest area of United State are experiencing some interruptions or inter… https://t.co/EeGLrFo07I,@ohsosylvie @sprint Some customers in the Midwest area of United State are experiencing some interruptions or intermittent issues. You're probably being affected by such. The good news is our network team has already identified the issue and is working to resolve it as quickly as possible. -AM,,,,
1.05784E+18,1,,,"@lisavaldez24 @sprintcare That's why I said! What happened to letting us know this was going on! How long it may last! Etc., etc.!!!",,,,,
1.05784E+18,1,,,@sprintcare @kristinerybz This is not good for business. Maybe I look at other provider. My bill high enough already.,,,,,
1.05784E+18,2,,,@imjameswiley @sprintcare Yep. Not even ringing,,,,,
1.05784E+18,1,,,"@sprintcare So are we going to get a statement credit for not being able to, you know, use our phones?",,,,,
1.05784E+18,2,,,@escaladerob @imjameswiley @sprintcare In second that!,,,,,
1.05784E+18,2,,,My shit been fucking yo all day.,,,,,
1.05784E+18,1,,,@_amourlace @msashleyfbanks @sprintcare @sprint Been told you @_amourlace ! Mine has been ridiculous!! They just ga… https://t.co/ugY92eQwHm,@_amourlace @msashleyfbanks @sprintcare @sprint Been told you @_amourlace ! Mine has been ridiculous!! They just gave me a whole month free though,,,,
1.05784E+18,1,,,Y’all been talking shit about @Sprint for the past 12years. I ain’t ever had a problem until today. And I’m pissed… https://t.co/0SXQy6g7Hs,Y’all been talking shit about @Sprint for the past 12years. I ain’t ever had a problem until today. And I’m pissed like it’s been 12yrs of Hell! Lol,,,,
1.05784E+18,1,,,@CarrieStevensXO @ATT @ATTCares @LorraineGrant81 Now how about switching over to @sprint after this WHOLE debacle a… https://t.co/GVIriiIEUt,@CarrieStevensXO @ATT @ATTCares @LorraineGrant81 Now how about switching over to @sprint after this WHOLE debacle and drop AT&amp;T like a bad habit.  If AT&amp;T wants to know why the switch tell them about your son's phone lock up B.S.,,,,
1.05784E+18,3,,,@sprintcare Thank you,,,,,
1.05784E+18,3,,,@sprintcare Thank you,,,,,
1.05784E+18,1,,,@sprintcare Had an emergency and couldnt even get ahold of my husband crazy...,,,,,
1.05784E+18,1,,,RT @aneekaahh: anybody else with sprint not able to make calls right now ? @sprint i fucking hate y’all !! 🤬 my shit been doing this for ab…,,anybody else with sprint not able to make calls right now ? @sprint i fucking hate y’all !! 🤬 my shit been doing th… https://t.co/dLF47EGrUI,,,
1.05784E+18,2,,,@sprintcare I havent had service since 4 what's goin on,,,,,
1.05784E+18,2,city,"Stow, OH",@sprintcare better be getting a free month of service for this all day outage. Ridiculous.,,,,,
1.05784E+18,1,,,So apparently im not the only sprint customer that hasn’t been able to dial out all day @sprint,,,,,
1.05784E+18,1,,,@lareaule @sprint @sprintcare Sprints like https://t.co/BpQVFWHVa3,,,,,
1.05784E+18,1,,,"@smith62213 @sprintcare Me too, not one call!",,,,,
1.05784E+18,2,admin,"Georgia, USA",@ObaRowland @sprint pay your bill broke boy!!,,,,,
1.05784E+18,1,,,@sprint y’all better get this shit together!!,,,,,
1.05784E+18,1,,,"damn @sprintcare you could’ve at least told us 🙄
https://t.co/WooN8okjGH",,,,,
1.05784E+18,3,,,@IA_Kelli @sprint Damn!,,,,,
1.05784E+18,2,,,@sprintcare No you aren’t.. it’s still not fixed. Will we all be getting a free month? Or at least let us out of contracts for free,,,,,
1.05784E+18,2,,,😂😂😂 fuck @sprint,,,,,
1.05784E+18,1,city,"Stow, OH",@sprintcare @QueenJames718 Yea no.. we all deserve a free month,,,,,
1.05784E+18,1,,,RT @sprintnews: .@Sprint Reports Year-Over-Year Growth in Wireless Service Revenue with #Q2FY18 Results. $S https://t.co/Lk3WBwn3Z2 https:/…,,.@Sprint Reports Year-Over-Year Growth in Wireless Service Revenue with #Q2FY18 Results. $S https://t.co/Lk3WBwn3Z2 https://t.co/By82gqkG3N,,,
1.05784E+18,1,,,RT @sprintnews: .@Sprint Reports Year-Over-Year Growth in Wireless Service Revenue with #Q2FY18 Results. $S https://t.co/Lk3WBwn3Z2 https:/…,,.@Sprint Reports Year-Over-Year Growth in Wireless Service Revenue with #Q2FY18 Results. $S https://t.co/Lk3WBwn3Z2 https://t.co/By82gqkG3N,,,
1.05784E+18,1,,,RT @sprintnews: .@Sprint Reports Year-Over-Year Growth in Wireless Service Revenue with #Q2FY18 Results. $S https://t.co/Lk3WBwn3Z2 https:/…,,.@Sprint Reports Year-Over-Year Growth in Wireless Service Revenue with #Q2FY18 Results. $S https://t.co/Lk3WBwn3Z2 https://t.co/By82gqkG3N,,,
1.05784E+18,2,,,@MarlonXXIII @sprint New Phone Alert https://t.co/dIgXWg2fVA,,,,,
1.05784E+18,1,,,@sprint My sevices has been messed up all evening and into the night. This is truly ridiculous. You can’t even get… https://t.co/VtfFBg4xks,@sprint My sevices has been messed up all evening and into the night. This is truly ridiculous. You can’t even get through to customer support.,,,,
1.05784E+18,1,,,"@sprintcare @JanelleMonroe97 There shouldn't be a \discussion\"". It should be automatic.  A d to say \""it only began… https://t.co/70N1mw9Wcm""","@sprintcare @JanelleMonroe97 There shouldn't be a \discussion\"". It should be automatic.  A d to say \""it only began a few hours ago\"" is a grave insult.""",,,,
1.05784E+18,1,,,@sprintcare We need credit asap as someone from Sprint already called me Monday about my steady streams of complain… https://t.co/S1LV9kpm7l,@sprintcare We need credit asap as someone from Sprint already called me Monday about my steady streams of complaints of horrible service. I missed many important calls today and I and others need credit for it.,,,,
